query	target	evalue	fident	bits	isQuery
NC_000866.4_prot_NP_049690.1_76_known	MZ501089.1_prot_QXV82170.1_189_known	0.993	9.915E-90	4134	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501098.1_prot_QXV83558.1_191_known	0.990	1.043E-89	4133	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501065.1_prot_QXV78631.1_190_known	0.995	1.097E-89	4132	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501096.1_prot_QXV83221.1_190_known	0.993	1.097E-89	4132	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501046.1_prot_QXV75467.1_191_known	0.995	1.154E-89	4131	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501066.1_prot_QXV78904.1_196_known	0.995	1.154E-89	4131	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501052.1_prot_QXV76403.1_194_known	0.993	1.214E-89	4130	false
NC_000866.4_prot_NP_049690.1_76_known	NC_000866.4_prot_NP_049690.1_76_known	1.000	1.564E-89	4125	true
NC_000866.4_prot_NP_049690.1_76_known	MZ501047.1_prot_QXV75189.1_184_known	0.985	1.645E-89	4124	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501113.1_prot_QXV86028.1_191_known	0.988	1.821E-89	4122	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501056.1_prot_QXV77023.1_179_known	0.981	3.517E-89	4109	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501067.1_prot_QXV79181.1_192_known	0.991	5.014E-89	4102	false
NC_000866.4_prot_NP_049690.1_76_known	MH550421.1_prot_AXN58116.1_75_known	0.980	1.127E-88	4086	false
NC_000866.4_prot_NP_049690.1_76_known	MZ501106.1_prot_QXV84932.1_196_known	0.948	4.425E-88	4059	false
 
NC_000866.4_prot_NP_049875.1_264_known	NC_000866.4_prot_NP_049875.1_264_known	1.000	8.316E-67	2991	true
NC_000866.4_prot_NP_049875.1_264_known	MZ501089.1_prot_QXV82078.1_97_known	0.997	9.730E-67	2988	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501067.1_prot_QXV79084.1_95_known	0.997	9.730E-67	2988	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501113.1_prot_QXV85934.1_97_known	0.997	9.730E-67	2988	false
NC_000866.4_prot_NP_049875.1_264_known	MH751506.1_prot_AYD82851.1_255_known	0.997	9.730E-67	2988	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501046.1_prot_QXV75372.1_96_known	0.993	1.138E-66	2985	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501052.1_prot_QXV76307.1_98_known	0.995	1.200E-66	2984	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501106.1_prot_QXV84834.1_98_known	0.993	1.479E-66	2980	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501065.1_prot_QXV78537.1_96_known	0.995	1.559E-66	2979	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501098.1_prot_QXV83460.1_93_known	0.995	1.642E-66	2978	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501096.1_prot_QXV83127.1_96_known	0.995	1.731E-66	2977	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501050.1_prot_QXV75948.1_94_known	0.988	2.369E-66	2971	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501066.1_prot_QXV78807.1_99_known	0.986	4.441E-66	2959	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501056.1_prot_QXV76934.1_90_known	0.888	1.338E-61	2762	false
NC_000866.4_prot_NP_049875.1_264_known	MZ501047.1_prot_QXV75097.1_92_known	0.888	1.338E-61	2762	false
 
NC_000866.4_prot_NP_049692.1_78_known	MZ501096.1_prot_QXV83222.1_191_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501046.1_prot_QXV75468.1_192_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	NC_000866.4_prot_NP_049692.1_78_known	1.000	3.164E-21	834	true
NC_000866.4_prot_NP_049692.1_78_known	MZ501106.1_prot_QXV84934.1_198_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501052.1_prot_QXV76404.1_195_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501066.1_prot_QXV78905.1_197_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501050.1_prot_QXV76046.1_192_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501065.1_prot_QXV78632.1_191_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501113.1_prot_QXV86029.1_192_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501067.1_prot_QXV79182.1_193_known	1.000	3.164E-21	834	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501089.1_prot_QXV82171.1_190_known	0.993	3.366E-21	833	false
NC_000866.4_prot_NP_049692.1_78_known	MH751506.1_prot_AYD82674.1_77_known	0.993	3.366E-21	833	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501098.1_prot_QXV83559.1_192_known	0.993	3.366E-21	833	false
NC_000866.4_prot_NP_049692.1_78_known	MH550421.1_prot_AXN58117.1_76_known	0.993	3.366E-21	833	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501056.1_prot_QXV77024.1_180_known	0.884	6.492E-19	748	false
NC_000866.4_prot_NP_049692.1_78_known	MZ501047.1_prot_QXV75190.1_185_known	0.891	7.347E-19	746	false
NC_000866.4_prot_NP_049692.1_78_known	NC_000866.4_prot_NP_049693.2_79_known	0.990	2.507E-12	503	false
 
NC_000866.4_prot_NP_049726.1_113_known	MZ501052.1_prot_QXV76439.1_230_known	0.993	3.269E-21	832	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501089.1_prot_QXV82207.1_226_known	0.993	3.269E-21	832	false
NC_000866.4_prot_NP_049726.1_113_known	NC_000866.4_prot_NP_049726.1_113_known	1.000	1.639E-20	806	true
NC_000866.4_prot_NP_049726.1_113_known	MZ501046.1_prot_QXV75506.1_230_known	1.000	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MH550421.1_prot_AXN58157.1_116_known	1.000	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501066.1_prot_QXV78945.1_237_known	1.000	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MH751506.1_prot_AYD82716.1_119_known	0.986	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501067.1_prot_QXV79223.1_234_known	1.000	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501106.1_prot_QXV84961.1_225_known	1.000	1.639E-20	806	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501096.1_prot_QXV83259.1_228_known	0.993	2.235E-20	801	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501050.1_prot_QXV76085.1_231_known	0.993	2.235E-20	801	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501113.1_prot_QXV86070.1_233_known	0.993	2.235E-20	801	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501065.1_prot_QXV78665.1_224_known	0.993	2.235E-20	801	false
NC_000866.4_prot_NP_049726.1_113_known	MZ501098.1_prot_QXV83597.1_230_known	0.993	3.047E-20	796	false
 
NC_000866.4_prot_NP_049828.1_217_known	MZ501067.1_prot_QXV79037.1_48_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501046.1_prot_QXV75325.1_49_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501052.1_prot_QXV76260.1_51_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501106.1_prot_QXV84785.1_49_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501096.1_prot_QXV83079.1_48_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501066.1_prot_QXV78758.1_50_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501098.1_prot_QXV83415.1_48_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501089.1_prot_QXV82030.1_49_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501113.1_prot_QXV85885.1_48_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MH751506.1_prot_AYD82807.1_211_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501065.1_prot_QXV78490.1_49_known	0.994	3.002E-29	1111	false
NC_000866.4_prot_NP_049828.1_217_known	MH550421.1_prot_AXN58249.1_208_known	0.989	5.297E-29	1102	false
NC_000866.4_prot_NP_049828.1_217_known	MZ501050.1_prot_QXV75902.1_48_known	0.989	5.297E-29	1102	false
NC_000866.4_prot_NP_049828.1_217_known	NC_000866.4_prot_NP_049828.1_217_known	1.000	8.238E-29	1095	true
 
NC_000866.4_prot_NP_049766.1_153_known	MZ501106.1_prot_QXV84999.1_263_known	0.994	2.105E-36	1482	false
NC_000866.4_prot_NP_049766.1_153_known	NC_000866.4_prot_NP_049766.1_153_known	1.000	3.360E-36	1474	true
NC_000866.4_prot_NP_049766.1_153_known	MZ501065.1_prot_QXV78700.1_259_known	1.000	3.360E-36	1474	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501046.1_prot_QXV75543.1_267_known	1.000	3.360E-36	1474	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501067.1_prot_QXV79257.1_268_known	1.000	3.360E-36	1474	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501050.1_prot_QXV76123.1_269_known	0.997	4.244E-36	1470	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501066.1_prot_QXV78981.1_273_known	0.997	4.244E-36	1470	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501089.1_prot_QXV82245.1_264_known	0.994	6.026E-36	1464	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501096.1_prot_QXV83295.1_264_known	0.994	6.026E-36	1464	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501113.1_prot_QXV86106.1_269_known	0.994	6.026E-36	1464	false
NC_000866.4_prot_NP_049766.1_153_known	MH550421.1_prot_AXN58188.1_147_known	0.997	6.388E-36	1463	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501098.1_prot_QXV83637.1_270_known	0.991	6.772E-36	1462	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501052.1_prot_QXV76474.1_265_known	0.994	2.179E-35	1442	false
NC_000866.4_prot_NP_049766.1_153_known	MH751506.1_prot_AYD82754.1_157_known	0.990	7.877E-35	1420	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501056.1_prot_QXV77105.1_261_known	0.841	8.942E-33	1339	false
NC_000866.4_prot_NP_049766.1_153_known	MZ501047.1_prot_QXV75268.1_263_known	0.827	2.097E-31	1285	false
 
NC_000866.4_prot_NP_049767.1_154_known	MZ501089.1_prot_QXV82246.1_265_known	0.996	1.874E-38	1648	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501096.1_prot_QXV83296.1_265_known	0.996	1.874E-38	1648	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501046.1_prot_QXV75544.1_268_known	0.993	4.548E-38	1632	false
NC_000866.4_prot_NP_049767.1_154_known	MH751506.1_prot_AYD82755.1_158_known	0.993	5.999E-38	1627	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501098.1_prot_QXV83638.1_271_known	0.996	6.341E-38	1626	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501113.1_prot_QXV86107.1_270_known	0.993	6.341E-38	1626	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501067.1_prot_QXV79258.1_269_known	0.996	6.341E-38	1626	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501052.1_prot_QXV76475.1_266_known	0.996	6.341E-38	1626	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501066.1_prot_QXV78982.1_274_known	0.996	6.341E-38	1626	false
NC_000866.4_prot_NP_049767.1_154_known	MH550421.1_prot_AXN58189.1_148_known	0.989	6.702E-38	1625	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501065.1_prot_QXV78701.1_260_known	0.993	8.365E-38	1621	false
NC_000866.4_prot_NP_049767.1_154_known	MZ501050.1_prot_QXV76124.1_270_known	1.000	8.842E-38	1620	false
NC_000866.4_prot_NP_049767.1_154_known	NC_000866.4_prot_NP_049767.1_154_known	1.000	8.842E-38	1620	true
NC_000866.4_prot_NP_049767.1_154_known	MZ501106.1_prot_QXV85000.1_264_known	0.993	9.878E-38	1618	false
 
NC_000866.4_prot_NP_049736.1_123_known	NC_000866.4_prot_NP_049736.1_123_known	1.000	1.788E-20	1017	true
NC_000866.4_prot_NP_049736.1_123_known	MZ501046.1_prot_QXV75514.1_238_known	0.957	4.772E-20	997	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501065.1_prot_QXV78674.1_233_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MH550421.1_prot_AXN58158.1_117_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501089.1_prot_QXV82215.1_234_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501067.1_prot_QXV79233.1_244_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501113.1_prot_QXV86078.1_241_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501050.1_prot_QXV76094.1_240_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501106.1_prot_QXV84969.1_233_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501066.1_prot_QXV78954.1_246_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501052.1_prot_QXV76447.1_238_known	0.969	6.405E-20	991	false
NC_000866.4_prot_NP_049736.1_123_known	MH751506.1_prot_AYD82725.1_128_known	0.963	7.066E-20	989	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501096.1_prot_QXV83267.1_236_known	0.963	7.421E-20	988	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501098.1_prot_QXV83609.1_242_known	0.944	2.658E-19	962	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501047.1_prot_QXV75232.1_227_known	0.819	1.221E-17	884	false
NC_000866.4_prot_NP_049736.1_123_known	MZ501056.1_prot_QXV77065.1_221_known	0.826	1.899E-17	875	false
 
NC_000866.4_prot_NP_049794.1_182_known	MZ501089.1_prot_QXV81997.1_16_known	0.982	5.837E-24	961	false
NC_000866.4_prot_NP_049794.1_182_known	NC_000866.4_prot_NP_049794.1_182_known	1.000	7.428E-24	957	true
NC_000866.4_prot_NP_049794.1_182_known	MZ501113.1_prot_QXV85853.1_16_known	0.991	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501106.1_prot_QXV84753.1_17_known	0.991	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501066.1_prot_QXV78725.1_17_known	0.986	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501052.1_prot_QXV76226.1_17_known	0.991	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MH751506.1_prot_AYD82776.1_180_known	0.991	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501067.1_prot_QXV79005.1_16_known	0.991	7.890E-24	956	false
NC_000866.4_prot_NP_049794.1_182_known	MH550421.1_prot_AXN58214.1_173_known	0.982	8.901E-24	954	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501050.1_prot_QXV75870.1_16_known	0.982	1.203E-23	949	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501096.1_prot_QXV83047.1_16_known	0.982	1.278E-23	948	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501065.1_prot_QXV78457.1_16_known	0.982	3.560E-23	931	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501098.1_prot_QXV83383.1_16_known	0.982	4.812E-23	926	false
NC_000866.4_prot_NP_049794.1_182_known	MZ501046.1_prot_QXV75292.1_16_known	0.956	1.189E-22	911	false
 
NC_000866.4_prot_NP_049850.1_239_known	NC_000866.4_prot_NP_049850.1_239_known	1.000	1.729E-32	1264	true
NC_000866.4_prot_NP_049850.1_239_known	MZ501067.1_prot_QXV79058.1_69_known	0.948	8.016E-32	1239	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501096.1_prot_QXV83100.1_69_known	0.974	6.072E-31	1206	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501046.1_prot_QXV75346.1_70_known	0.979	7.300E-31	1203	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501106.1_prot_QXV84806.1_70_known	0.984	1.621E-30	1190	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501052.1_prot_QXV76280.1_71_known	0.984	1.621E-30	1190	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501113.1_prot_QXV85907.1_70_known	0.896	1.723E-30	1189	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501089.1_prot_QXV82052.1_71_known	0.979	1.948E-30	1187	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501066.1_prot_QXV78780.1_72_known	0.979	2.648E-30	1182	false
NC_000866.4_prot_NP_049850.1_239_known	MH550421.1_prot_AXN58270.1_229_known	0.968	2.816E-30	1181	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501050.1_prot_QXV75923.1_69_known	0.974	3.183E-30	1179	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501065.1_prot_QXV78511.1_70_known	0.968	3.827E-30	1176	false
NC_000866.4_prot_NP_049850.1_239_known	MH751506.1_prot_AYD82825.1_229_known	0.948	1.669E-29	1152	false
NC_000866.4_prot_NP_049850.1_239_known	MZ501047.1_prot_QXV75073.1_68_known	0.858	2.335E-28	1109	false
 
NC_000866.4_prot_NP_049673.1_59_known	MH550421.1_prot_AXN58099.1_58_known	0.958	1.073E-52	2189	false
NC_000866.4_prot_NP_049673.1_59_known	NC_000866.4_prot_NP_049673.1_59_known	0.970	1.688E-52	2181	true
NC_000866.4_prot_NP_049673.1_59_known	MZ501066.1_prot_QXV78886.1_178_known	0.900	1.120E-50	2107	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501067.1_prot_QXV79163.1_174_known	0.900	1.120E-50	2107	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501052.1_prot_QXV76385.1_176_known	0.898	1.406E-50	2103	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501113.1_prot_QXV86010.1_173_known	0.898	1.574E-50	2101	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501098.1_prot_QXV83540.1_173_known	0.898	1.574E-50	2101	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501050.1_prot_QXV76026.1_172_known	0.898	1.574E-50	2101	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501046.1_prot_QXV75449.1_173_known	0.898	1.574E-50	2101	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501065.1_prot_QXV78613.1_172_known	0.895	1.975E-50	2097	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501106.1_prot_QXV84913.1_177_known	0.898	1.975E-50	2097	false
NC_000866.4_prot_NP_049673.1_59_known	MH751506.1_prot_AYD82657.1_60_known	0.895	2.090E-50	2096	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501089.1_prot_QXV82153.1_172_known	0.886	2.212E-50	2095	false
NC_000866.4_prot_NP_049673.1_59_known	MZ501096.1_prot_QXV83203.1_172_known	0.909	2.212E-50	2095	false
 
NC_000866.4_prot_NP_049778.1_165_known	NC_000866.4_prot_NP_049778.1_165_known	1.000	1.710E-84	3415	true
NC_000866.4_prot_NP_049778.1_165_known	NC_000866.4_prot_NP_049777.1_164_known	1.000	7.251E-84	3390	false
NC_000866.4_prot_NP_049778.1_165_known	MH751506.1_prot_AYD82764.1_167_known	0.990	1.381E-82	3339	false
NC_000866.4_prot_NP_049778.1_165_known	NC_000866.4_prot_NP_049776.1_163_known	1.000	1.550E-82	3337	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501089.1_prot_QXV81983.1_2_known	0.994	2.069E-82	3332	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501098.1_prot_QXV83369.1_2_known	0.990	2.607E-82	3328	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501066.1_prot_QXV78710.1_2_known	0.994	3.687E-82	3322	false
NC_000866.4_prot_NP_049778.1_165_known	MH550421.1_prot_AXN58199.1_158_known	0.994	3.687E-82	3322	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501065.1_prot_QXV78443.1_2_known	0.992	3.906E-82	3321	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501067.1_prot_QXV78991.1_2_known	0.987	4.138E-82	3320	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501106.1_prot_QXV84738.1_2_known	0.987	4.138E-82	3320	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501046.1_prot_QXV75278.1_2_known	0.989	5.214E-82	3316	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501096.1_prot_QXV83033.1_2_known	0.990	5.525E-82	3315	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501050.1_prot_QXV75856.1_2_known	0.990	5.525E-82	3315	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501052.1_prot_QXV76211.1_2_known	0.990	5.525E-82	3315	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501113.1_prot_QXV85839.1_2_known	0.990	5.853E-82	3314	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501056.1_prot_QXV76846.1_2_known	0.912	4.536E-78	3159	false
NC_000866.4_prot_NP_049778.1_165_known	MZ501047.1_prot_QXV75007.1_2_known	0.919	5.716E-78	3155	false
NC_000866.4_prot_NP_049778.1_165_known	NC_000866.4_prot_NP_049779.1_166_known	1.000	1.705E-64	2618	false
 
NC_000866.4_prot_NP_049733.1_120_known	NC_000866.4_prot_NP_049733.1_120_known	1.000	3.628E-15	618	true
NC_000866.4_prot_NP_049733.1_120_known	MZ501056.1_prot_QXV77063.1_219_known	0.905	1.087E-14	600	false
NC_000866.4_prot_NP_049733.1_120_known	MZ501047.1_prot_QXV75230.1_225_known	0.919	1.387E-14	596	false
NC_000866.4_prot_NP_049733.1_120_known	MZ501098.1_prot_QXV83607.1_240_known	0.912	2.259E-14	588	false
 
 
NC_000866.4_prot_NP_049803.1_192_known	MH550421.1_prot_AXN58226.1_185_known	0.992	1.185E-53	2266	false
NC_000866.4_prot_NP_049803.1_192_known	NC_000866.4_prot_NP_049803.1_192_known	1.000	1.185E-53	2266	true
NC_000866.4_prot_NP_049803.1_192_known	MZ501052.1_prot_QXV76237.1_28_known	0.982	1.325E-53	2264	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501046.1_prot_QXV75302.1_26_known	0.992	1.481E-53	2262	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501089.1_prot_QXV82007.1_26_known	0.992	1.481E-53	2262	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501098.1_prot_QXV83392.1_25_known	0.992	1.481E-53	2262	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501050.1_prot_QXV75879.1_25_known	0.992	1.481E-53	2262	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501065.1_prot_QXV78467.1_26_known	0.992	1.481E-53	2262	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501113.1_prot_QXV85862.1_25_known	0.987	1.957E-53	2257	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501067.1_prot_QXV79014.1_25_known	0.994	2.734E-53	2251	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501096.1_prot_QXV83056.1_25_known	0.992	3.819E-53	2245	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501066.1_prot_QXV78735.1_27_known	0.979	4.515E-53	2242	false
NC_000866.4_prot_NP_049803.1_192_known	MZ501106.1_prot_QXV84762.1_26_known	0.989	6.669E-53	2235	false
NC_000866.4_prot_NP_049803.1_192_known	MH751506.1_prot_AYD82785.1_189_known	0.989	9.317E-53	2229	false
 
NC_000866.4_prot_NP_049781.1_168_known	MZ501089.1_prot_QXV81985.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501098.1_prot_QXV83371.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MH751506.1_prot_AYD82766.1_169_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501067.1_prot_QXV78993.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501096.1_prot_QXV83035.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501046.1_prot_QXV75280.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501113.1_prot_QXV85841.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501065.1_prot_QXV78445.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501066.1_prot_QXV78712.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501052.1_prot_QXV76213.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	NC_000866.4_prot_NP_049781.1_168_known	1.000	2.521E-27	1175	true
NC_000866.4_prot_NP_049781.1_168_known	MZ501106.1_prot_QXV84740.1_4_known	1.000	2.521E-27	1175	false
NC_000866.4_prot_NP_049781.1_168_known	MH550421.1_prot_AXN58202.1_161_known	0.987	4.168E-27	1166	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501050.1_prot_QXV75858.1_4_known	0.987	4.168E-27	1166	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501047.1_prot_QXV75009.1_4_known	0.883	3.687E-26	1127	false
NC_000866.4_prot_NP_049781.1_168_known	MZ501056.1_prot_QXV76848.1_4_known	0.877	4.611E-26	1123	false
 
NC_000866.4_prot_NP_049670.1_55_known	NC_000866.4_prot_NP_049670.1_55_known	1.000	3.414E-11	420	true
 
NC_000866.4_prot_NP_049862.1_251_known	NC_000866.4_prot_NP_049862.1_251_known	1.000	5.194E-25	1009	true
NC_000866.4_prot_NP_049862.1_251_known	MZ501106.1_prot_QXV84821.1_85_known	0.914	1.479E-23	953	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501046.1_prot_QXV75359.1_83_known	0.891	2.248E-23	946	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501065.1_prot_QXV78524.1_83_known	0.914	1.130E-22	919	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501067.1_prot_QXV79071.1_82_known	0.914	1.130E-22	919	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501066.1_prot_QXV78794.1_86_known	0.914	5.350E-22	893	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501050.1_prot_QXV75936.1_82_known	0.914	5.350E-22	893	false
NC_000866.4_prot_NP_049862.1_251_known	MZ501098.1_prot_QXV83447.1_80_known	0.850	7.002E-21	850	false
 
NC_000866.4_prot_NP_049761.1_148_known	NC_000866.4_prot_NP_049761.1_148_known	1.000	2.496E-23	850	true
 
NC_000866.4_prot_NP_049737.1_124_known	MZ501067.1_prot_QXV79234.1_245_known	0.980	6.448E-26	985	false
